,imLoc,jVel,jPos,eeVel,eePos,cPos
262,/images/episode_1/run_0/step_62.jpg,"-0.32129764556884766,0.3934144973754883,0.33607006072998047,0.05367279052734375,0.9406661987304688,-0.04135608673095703,-0.8794164657592773","0.5681028366088867,0.2213534116744995,-0.5430684089660645,-2.0897998809814453,1.20851469039917,0.33420395851135254,-1.725311040878296","0.09103001654148102,0.9528206586837769,0.24930670857429504","0.03100752830505371,-0.06147146224975586,-0.13557374477386475,0.0407501757144928,0.016830386593937874,0.02774791046977043","0.15648071467876434,0.8219729661941528,0.02499992400407791"
263,/images/episode_1/run_0/step_63.jpg,"-0.3076505661010742,0.38917064666748047,0.3304862976074219,0.06011962890625,0.9200525283813477,-0.04032611846923828,-0.860905647277832","0.552720308303833,0.24081194400787354,-0.5265440940856934,-2.086793899536133,1.2545173168182373,0.3321876525878906,-1.7683563232421875","0.0925828367471695,0.9497543573379517,0.24253341555595398","0.03105640411376953,-0.061326026916503906,-0.1354658603668213,0.03968794271349907,0.01595114916563034,0.02647145465016365","0.15648071467876434,0.8219729661941528,0.02499992400407791"
264,/images/episode_1/run_0/step_64.jpg,"-0.2908897399902344,0.3859090805053711,0.3203773498535156,0.06664276123046875,0.9026193618774414,-0.03814220428466797,-0.8450412750244141","0.5381758213043213,0.2601073980331421,-0.5105252265930176,-2.0834617614746094,1.2996482849121094,0.3302805423736572,-1.8106083869934082","0.09413978457450867,0.946690022945404,0.23577561974525452","0.031138956546783447,-0.06128668785095215,-0.13515591621398926,0.03809501230716705,0.015406507067382336,0.025072043761610985","0.15648071467876434,0.8219729661941528,0.02499992400407791"
265,/images/episode_1/run_0/step_65.jpg,"-0.2714109420776367,0.38361072540283203,0.30612945556640625,0.07318496704101562,0.8877182006835938,-0.03453254699707031,-0.8310794830322266","0.5246052742004395,0.2792879343032837,-0.49521875381469727,-2.0798025131225586,1.344034194946289,0.3285539150238037,-1.8521623611450195","0.09570030868053436,0.9436258673667908,0.22903506457805634","0.031210482120513916,-0.061283111572265625,-0.13481110334396362,0.03662597015500069,0.014797599986195564,0.023914746940135956","0.15648071467876434,0.8219729661941528,0.02499992400407791"
266,/images/episode_1/run_0/step_66.jpg,"-0.2493762969970703,0.3822135925292969,0.28800010681152344,0.07977485656738281,0.8745765686035156,-0.029311180114746094,-0.818028450012207","0.5121364593505859,0.29839861392974854,-0.4808187484741211,-2.0758137702941895,1.3877630233764648,0.3270883560180664,-1.8930637836456299","0.09726432710886002,0.940561056137085,0.2223128229379654","0.03128036856651306,-0.06129622459411621,-0.13444483280181885,0.035021524876356125,0.014273389242589474,0.02281162701547146","0.15648071467876434,0.8219729661941528,0.02499992400407791"
267,/images/episode_1/run_0/step_67.jpg,"-0.22498607635498047,0.3816699981689453,0.26615142822265625,0.08641242980957031,0.8623313903808594,-0.022339820861816406,-0.8049726486206055","0.5008871555328369,0.3174821138381958,-0.4675111770629883,-2.071493148803711,1.4308795928955078,0.3259713649749756,-1.9333124160766602","0.09883181750774384,0.9374937415122986,0.21561028063297272","0.03134980797767639,-0.06134629249572754,-0.13405084609985352,0.03343486785888672,0.01382724940776825,0.02175830490887165","0.15648071467876434,0.8219729661941528,0.02499992400407791"
268,/images/episode_1/run_0/step_68.jpg,"-0.19847393035888672,0.3818845748901367,0.24084091186523438,0.09306907653808594,0.8500289916992188,-0.013494491577148438,-0.7908439636230469","0.4909634590148926,0.33657634258270264,-0.45546913146972656,-2.0668396949768066,1.4733810424804688,0.32529664039611816,-1.9728546142578125","0.10040254890918732,0.9344227313995361,0.20892874896526337","0.03141462802886963,-0.06142020225524902,-0.133630633354187,0.031830236315727234,0.013446821831166744,0.02079728990793228","0.15648071467876434,0.8219729661941528,0.02499992400407791"
269,/images/episode_1/run_0/step_69.jpg,"-0.17012596130371094,0.3828096389770508,0.21246910095214844,0.09976387023925781,0.8366870880126953,-0.0028181076049804688,-0.7745218276977539","0.48245716094970703,0.3557168245315552,-0.44484567642211914,-2.0618515014648438,1.5152153968811035,0.32515573501586914,-2.0115807056427","0.10197565704584122,0.9313458800315857,0.20226900279521942","0.031462162733078,-0.06153702735900879,-0.1331949234008789,0.03017071820795536,0.013134561479091644,0.019858114421367645","0.15648071467876434,0.8219729661941528,0.02499992400407791"
270,/images/episode_1/run_0/step_70.jpg,"-0.14050006866455078,0.38433074951171875,0.18173694610595703,0.10647773742675781,0.8212757110595703,0.009560585021972656,-0.7549905776977539","0.4754321575164795,0.3749333620071411,-0.4357588291168213,-2.056527614593506,1.556279182434082,0.3256337642669678,-2.049330234527588","0.10355264693498611,0.9282635450363159,0.19563400745391846","0.03153979778289795,-0.06164669990539551,-0.1326999068260193,0.02857133373618126,0.012876131571829319,0.019029725342988968","0.15648071467876434,0.8219729661941528,0.02499992400407791"
271,/images/episode_1/run_0/step_71.jpg,"-0.11034011840820312,0.3863191604614258,0.14949798583984375,0.11322021484375,0.8029413223266602,0.02330780029296875,-0.7313680648803711","0.46991515159606934,0.3942493200302124,-0.4282839298248291,-2.0508666038513184,1.596426248550415,0.3267991542816162,-2.0858986377716064","0.10513360053300858,0.9251735210418701,0.18902505934238434","0.03161907196044922,-0.061800479888916016,-0.13217896223068237,0.027086304500699043,0.012682854197919369,0.018300622701644897","0.15648071467876434,0.8219729661941528,0.02499992400407791"
272,/images/episode_1/run_0/step_72.jpg,"-0.08057594299316406,0.3885841369628906,0.11689186096191406,0.11995315551757812,0.7810020446777344,0.03795146942138672,-0.703129768371582","0.46588635444641113,0.41367852687835693,-0.4224393367767334,-2.0448689460754395,1.6354763507843018,0.32869672775268555,-2.1210551261901855","0.10671816766262054,0.9220753312110901,0.18244248628616333","0.03169134259223938,-0.061963796615600586,-0.13165146112442017,0.025524985045194626,0.012442681938409805,0.017606131732463837","0.15648071467876434,0.8219729661941528,0.02499992400407791"
273,/images/episode_1/run_0/step_73.jpg,"-0.05222797393798828,0.39093971252441406,0.08524894714355469,0.12674808502197266,0.7550716400146484,0.05286693572998047,-0.6701278686523438","0.4632749557495117,0.43322551250457764,-0.41817688941955566,-2.038531541824341,1.6732299327850342,0.33134007453918457,-2.1545615196228027","0.10830718278884888,0.9189682602882385,0.17588919401168823","0.03178030252456665,-0.06214141845703125,-0.13106584548950195,0.02413765713572502,0.012272104620933533,0.01696278527379036","0.15648071467876434,0.8219729661941528,0.02499992400407791"
274,/images/episode_1/run_0/step_74.jpg,"-0.02635955810546875,0.3931856155395508,0.055899620056152344,0.1335287094116211,0.725250244140625,0.06731986999511719,-0.632781982421875","0.4619569778442383,0.4528847932815552,-0.41538190841674805,-2.0318551063537598,1.7094924449920654,0.33470606803894043,-2.1862006187438965","0.10990045964717865,0.9158517122268677,0.16936546564102173","0.03186553716659546,-0.06233096122741699,-0.13047456741333008,0.02279980108141899,0.012070936150848866,0.016377398744225502","0.15648071467876434,0.8219729661941528,0.02499992400407791"
275,/images/episode_1/run_0/step_75.jpg,"-0.003833770751953125,0.39511680603027344,0.029997825622558594,0.14030933380126953,0.6920719146728516,0.08062362670898438,-0.5919218063354492","0.4617652893066406,0.47264063358306885,-0.4138820171356201,-2.0248396396636963,1.744096040725708,0.33873724937438965,-2.215796709060669","0.11149866878986359,0.9127249121665955,0.16287226974964142","0.03196418285369873,-0.06253600120544434,-0.1298639178276062,0.021613340824842453,0.011808790266513824,0.01583445444703102","0.15648071467876434,0.8219729661941528,0.02499992400407791"
276,/images/episode_1/run_0/step_76.jpg,"0.014805793762207031,0.3965473175048828,0.008268356323242188,0.1471090316772461,0.6563758850097656,0.09218215942382812,-0.5487537384033203","0.462505578994751,0.492467999458313,-0.413468599319458,-2.017484188079834,1.7769148349761963,0.34334635734558105,-2.243234395980835","0.11310163140296936,0.9095892310142517,0.1564105749130249","0.03205925226211548,-0.062713623046875,-0.12923389673233032,0.02049246057868004,0.011475782841444016,0.015308497473597527","0.15648071467876434,0.8219729661941528,0.02499992400407791"
277,/images/episode_1/run_0/step_77.jpg,"0.0293731689453125,0.39739131927490234,-0.008897781372070312,0.1539134979248047,0.6191730499267578,0.10160446166992188,-0.5045318603515625","0.4639742374420166,0.5123375654220581,-0.4139134883880615,-2.0097885131835938,1.8078734874725342,0.34842658042907715,-2.268460988998413","0.11471059918403625,0.9064425230026245,0.14998137950897217","0.03217935562133789,-0.06293416023254395,-0.1285839080810547,0.019762549549341202,0.011264210566878319,0.014719321392476559","0.15648071467876434,0.8219729661941528,0.02499992400407791"
278,/images/episode_1/run_0/step_78.jpg,"0.040040016174316406,0.3975486755371094,-0.021576881408691406,0.16071319580078125,0.5814886093139648,0.10867118835449219,-0.46057701110839844","0.4659762382507324,0.5322149991989136,-0.4149923324584961,-2.0017528533935547,1.8369479179382324,0.35386013984680176,-2.291489839553833","0.11632499098777771,0.9032853841781616,0.14358609914779663","0.0322878360748291,-0.06314277648925781,-0.12790560722351074,0.019074978306889534,0.010889261029660702,0.01424091774970293","0.15648071467876434,0.8219729661941528,0.02499992400407791"
279,/images/episode_1/run_0/step_79.jpg,"0.047125816345214844,0.39699554443359375,-0.0301361083984375,0.16752243041992188,0.5441904067993164,0.11336326599121094,-0.4178190231323242","0.46833252906799316,0.5520647764205933,-0.41649913787841797,-1.9933767318725586,1.8641574382781982,0.3595283031463623,-2.312380790710449","0.11794590950012207,0.9001161456108093,0.1372249871492386","0.03241837024688721,-0.0633847713470459,-0.1272222399711609,0.018477408215403557,0.010513757355511189,0.013746088370680809","0.15648071467876434,0.8219729661941528,0.02499992400407791"
280,/images/episode_1/run_0/step_80.jpg,"0.051174163818359375,0.39574623107910156,-0.035114288330078125,0.17433643341064453,0.507960319519043,0.115814208984375,-0.37697315216064453","0.47089123725891113,0.5718520879745483,-0.4182548522949219,-1.9846599102020264,1.8895554542541504,0.36531901359558105,-2.3312294483184814","0.11957315355539322,0.8969343304634094,0.1308993101119995","0.032544881105422974,-0.06363630294799805,-0.1265135407447815,0.017961513251066208,0.010068248957395554,0.01322860736399889","0.15648071467876434,0.8219729661941528,0.02499992400407791"
281,/images/episode_1/run_0/step_81.jpg,"0.052704811096191406,0.39383888244628906,-0.03714561462402344,0.18116474151611328,0.47316551208496094,0.11616706848144531,-0.3384590148925781","0.4735264778137207,0.5915440320968628,-0.42011213302612305,-1.9756016731262207,1.9132137298583984,0.3711273670196533,-2.3481523990631104","0.12120633572340012,0.8937381505966187,0.12461289763450623","0.03266364336013794,-0.06392359733581543,-0.12572824954986572,0.017564797773957253,0.009727073833346367,0.012648604810237885","0.15648071467876434,0.8219729661941528,0.02499992400407791"
282,/images/episode_1/run_0/step_82.jpg,"0.05227088928222656,0.3913402557373047,-0.036826133728027344,0.18801212310791016,0.44006824493408203,0.1146841049194336,-0.30248165130615234","0.47614002227783203,0.611111044883728,-0.4219534397125244,-1.9662010669708252,1.9352171421051025,0.376861572265625,-2.363276481628418","0.12284606695175171,0.8905254602432251,0.11836600303649902","0.03279462456703186,-0.0642538070678711,-0.12493789196014404,0.0171007439494133,0.009267445653676987,0.012118283659219742","0.15648071467876434,0.8219729661941528,0.02499992400407791"
283,/images/episode_1/run_0/step_83.jpg,"0.050339698791503906,0.3882884979248047,-0.03468036651611328,0.19487380981445312,0.4087257385253906,0.11158466339111328,-0.26905059814453125","0.4786570072174072,0.6305254697799683,-0.4236874580383301,-1.9564573764801025,1.955653429031372,0.38244080543518066,-2.3767290115356445","0.12449325621128082,0.8872950673103333,0.11216351389884949","0.032943785190582275,-0.06460785865783691,-0.12404978275299072,0.016863752156496048,0.008916669525206089,0.01157101709395647","0.15648071467876434,0.8219729661941528,0.02499992400407791"
284,/images/episode_1/run_0/step_84.jpg,"0.04725933074951172,0.3847312927246094,-0.031189918518066406,0.20179271697998047,0.37909984588623047,0.10709762573242188,-0.2380514144897461","0.4810199737548828,0.6497620344161987,-0.4252469539642334,-1.9463677406311035,1.9746084213256836,0.38779568672180176,-2.388631582260132","0.1261482685804367,0.8840433359146118,0.10600736737251282","0.033100247383117676,-0.06503462791442871,-0.1231229305267334,0.01657489314675331,0.008547849953174591,0.011016465723514557","0.15648071467876434,0.8219729661941528,0.02499992400407791"
285,/images/episode_1/run_0/step_85.jpg,"0.04332542419433594,0.3807258605957031,-0.02665996551513672,0.2087545394897461,0.35100460052490234,0.10141849517822266,-0.2093029022216797","0.4831862449645996,0.6687983274459839,-0.42657995223999023,-1.9359300136566162,1.9921586513519287,0.3928666114807129,-2.399096727371216","0.12781138718128204,0.8807680010795593,0.09990236163139343","0.03326237201690674,-0.0655066967010498,-0.1221001148223877,0.01626158133149147,0.008181864395737648,0.010470849461853504","0.15648071467876434,0.8219729661941528,0.02499992400407791"
286,/images/episode_1/run_0/step_86.jpg,"0.038809776306152344,0.37627220153808594,-0.02140045166015625,0.21583080291748047,0.32431602478027344,0.09469032287597656,-0.18254756927490234","0.4851267337799072,0.6876119375228882,-0.42764997482299805,-1.9251384735107422,2.0083744525909424,0.3976011276245117,-2.408224105834961","0.12948423624038696,0.8774649500846863,0.09385362267494202","0.03345698118209839,-0.06606101989746094,-0.12097477912902832,0.016105009242892265,0.007847084663808346,0.009955286979675293","0.15648071467876434,0.8219729661941528,0.02499992400407791"
287,/images/episode_1/run_0/step_87.jpg,"0.03382682800292969,0.3714466094970703,-0.015621185302734375,0.2229452133178711,0.2987384796142578,0.0870370864868164,-0.15755176544189453","0.4868180751800537,0.7061842679977417,-0.42843103408813477,-1.9139912128448486,2.0233113765716553,0.40195298194885254,-2.4161016941070557","0.13116805255413055,0.8741316795349121,0.0878659039735794","0.033676326274871826,-0.0666654109954834,-0.1197543740272522,0.01577259600162506,0.007542209234088659,0.009411432780325413","0.15648071467876434,0.8219729661941528,0.02499992400407791"
288,/images/episode_1/run_0/step_88.jpg,"0.028514862060546875,0.3662109375,-0.009450912475585938,0.23023128509521484,0.27403831481933594,0.0785684585571289,-0.13398170471191406","0.48824381828308105,0.7244948148727417,-0.42890357971191406,-1.902479648590088,2.037013292312622,0.405881404876709,-2.4228007793426514","0.1328640580177307,0.8707625865936279,0.08194616436958313","0.033920109272003174,-0.0673818588256836,-0.11839479207992554,0.015580235980451107,0.0072455755434930325,0.008886615745723248","0.15648071467876434,0.8219729661941528,0.02499992400407791"
289,/images/episode_1/run_0/step_89.jpg,"0.022916793823242188,0.3606128692626953,-0.0029802322387695312,0.2376699447631836,0.24993419647216797,0.06930828094482422,-0.1116037368774414","0.48938965797424316,0.7425254583358765,-0.42905259132385254,-1.8905961513519287,2.0495100021362305,0.4093468189239502,-2.4283809661865234","0.13457325100898743,0.8673524856567383,0.07610273361206055","0.03418385982513428,-0.06820201873779297,-0.11686861515045166,0.01536401454359293,0.007016299292445183,0.008370716124773026","0.15648071467876434,0.8219729661941528,0.02499992400407791"
